y_test,y_pred
0.8799999999999999,0.6048634527441745
0.8799999999999999,0.6048634527441745
0.54,0.6048634527441745
0.54,0.6048634527441745
0.54,0.6048634527441745
0.54,0.6048634527441745
0.76,0.6048634527441745
0.76,0.6048634527441745
0.76,0.6048634527441745
0.76,0.6048634527441745
0.6799999999999999,0.6048634527441745
0.6799999999999999,0.6048634527441745
0.6799999999999999,0.6048634527441745
0.6799999999999999,0.6048634527441745
0.59,0.6048634527441745
0.59,0.6048634527441745
